Product ID,Product Name,Category,Sub-Category,Expiration Date,Stock Level,Sales Velocity,Purchase Date,Price,Shelf Life,Product Weight/Volume,Additional Feature 1,Additional Feature 2,Likely to be Sold
PID105076,Mr Shake,Meat and Seafood,Pork,2024-02-25,37,6.341707582348625,2023-11-07,42.34,110,5.32,Whole,N/A,No
PID105077,Loss Road,Fresh Produce,Vegetables,2024-12-06,26,8.95672698216265,2023-01-23,36.2,683,9.97,Ripe,4.161904542230848,No
PID105078,Suddenly Suffer,Ready-to-Eat Meals,Pre-packaged Meals,2024-05-22,61,5.560642667068073,2023-11-17,9.69,187,8.58,Pre-packaged Meals,Gluten-Free,No
PID105079,Southern Focus,Fresh Juices,Smoothies,2024-06-28,93,6.762580432950202,2023-04-07,15.85,448,3.75,Smoothies,None,No
PID105080,Side My,Meat and Seafood,Shellfish,2024-05-17,92,7.243894211159895,2023-12-30,14.76,139,4.03,Steak,Fish,No
PID105081,Wall Imagine,Fresh Juices,Smoothies,2024-08-28,94,3.7386858961840557,2023-05-07,19.76,479,3.31,Smoothies,Sugar,No
PID105082,Mean Back,Bakery Items,Bread,2024-09-05,67,1.7755504008723229,2023-04-03,44.42,521,6.2,Bread,None,No
PID105083,Others Those,Bakery Items,Pastries,2024-01-30,97,6.410121956018663,2023-06-27,41.92,217,3.18,Pastries,Cream,No
PID105084,Analysis Write,Ready-to-Eat Meals,Fresh Pasta,2024-03-15,98,4.716129173424033,2023-04-12,9.09,338,5.84,Fresh Pasta,Gluten-Free,No
PID105085,Series Billion,Eggs,Grade,2024-06-01,100,0.598596932704669,2023-09-05,20.91,270,0.47,Medium,A,No
PID105086,Have Natural,Ready-to-Eat Meals,Pre-made Salads,2024-06-06,45,8.264839510297003,2023-04-24,9.61,409,9.26,Pre-made Salads,Vegan,No
PID105087,Owner House,Eggs,Grade,2024-02-10,31,5.148084155793505,2023-08-26,33.79,168,0.13,Small,A,No
PID105088,Option Remain,Bakery Items,Pastries,2024-07-23,88,2.6608274125181346,2023-12-19,11.22,217,3.27,Pastries,Cream,No
PID105089,Owner Almost,Fresh Juices,Smoothies,2024-09-01,5,5.933658261170525,2023-12-27,31.35,249,3.7,Smoothies,None,Yes
PID105090,Behind Represent,Bakery Items,Cakes,2024-11-21,59,4.291049194256041,2023-11-20,48.99,367,1.93,Cakes,Custard,No
PID105091,Do Question,Fresh Produce,Fruits,2024-07-12,20,1.3503731441550268,2023-01-03,10.81,556,2.27,Ripe,1.9048157242380315,No
PID105092,Kind Police,Dairy Products,Milk,2024-03-20,71,8.218079752850016,2023-03-31,34.71,355,4.15,2.006578926177982,2%,No
PID105093,Program Factor,Deli,Pre-made Salads,2024-05-18,77,7.383841393858123,2023-01-18,43.02,486,2.85,Sausages,Soft,No
PID105094,General Camera,Dairy Products,Cream,2024-01-12,29,4.633404309681425,2023-05-20,9.61,237,3.47,6.27595360432111,Skim,No
PID105095,Resource Compare,Deli,Cheese,2024-09-04,90,1.9645653254070388,2023-07-19,29.14,413,1.84,Pre-made Salads,Soft,No
PID105096,Window Difficult,Deli,Pre-made Salads,2024-05-06,3,2.734976648338563,2023-05-01,29.97,371,1.9,Deli Meats,Soft,No
PID105097,Almost Employee,Fresh Juices,Freshly Squeezed Juices,2024-07-21,7,0.8647055262869316,2023-04-06,4.95,472,8.39,Freshly Squeezed Juices,None,No
PID105098,Six Work,Dairy Products,Cream,2024-12-13,44,1.4321750556015296,2023-09-18,45.06,452,4.7,9.021537365180789,Skim,No
PID105099,Positive Vote,Bakery Items,Bread,2024-07-12,56,8.940816278598353,2023-02-13,8.42,515,4.61,Bread,Cream,No
PID105100,Opportunity Make,Bakery Items,Pastries,2024-04-17,3,5.328169939118236,2023-10-13,21.97,187,3.98,Pastries,Cream,Yes
PID105101,Process Nothing,Fresh Produce,Fruits,2024-09-09,51,8.870612155483219,2023-05-07,17.85,491,0.59,Overripe,5.404175852954642,No
PID105102,Entire Traditional,Ready-to-Eat Meals,Pre-packaged Meals,2024-08-06,98,7.852071844523608,2023-08-20,23.2,352,2.78,Pre-packaged Meals,Vegan,No
PID105103,Election Already,Fresh Juices,Freshly Squeezed Juices,2024-12-19,11,2.271748719959562,2023-06-28,42.99,540,3.53,Freshly Squeezed Juices,Preservatives,No
PID105104,Someone Still,Ready-to-Eat Meals,Fresh Pasta,2024-05-08,5,2.1547731732095086,2023-06-12,21.46,331,7.39,Fresh Pasta,Gluten-Free,No
PID105105,Majority Company,Eggs,Grade,2024-12-25,19,3.270117318504828,2023-07-08,3.43,536,3.81,Small,A,No
PID105106,Stock Old,Deli,Pre-made Salads,2024-02-10,72,4.199197855163272,2023-04-04,38.03,312,3.1,Deli Meats,Soft,No
PID105107,Government Project,Eggs,Grade,2024-12-03,55,7.777519339742995,2023-07-21,37.47,501,2.09,Small,A,No
PID105108,Goal Hotel,Bakery Items,Cakes,2024-10-05,100,6.011762451620033,2023-11-28,26.51,312,0.52,Cakes,None,No
PID105109,Person Usually,Bakery Items,Bread,2024-06-12,42,9.091014384496233,2023-11-02,48.4,223,4.31,Bread,Cream,No
PID105110,Ground Scientist,Eggs,Size,2024-12-27,55,8.156517034200467,2023-07-31,37.75,515,7.36,Medium,A,No
PID105111,Nothing Author,Fresh Juices,Smoothies,2024-07-24,10,7.130480047660638,2023-07-28,37.21,362,7.67,Smoothies,Sugar,Yes
PID105112,Firm Certain,Fresh Juices,Freshly Squeezed Juices,2024-11-24,85,2.4674248915281765,2023-05-23,30.96,551,2.0,Freshly Squeezed Juices,Sugar,No
PID105113,Several Easy,Deli,Cheese,2024-10-18,97,8.855815768115942,2023-07-12,34.56,464,4.73,Pre-made Salads,Soft,No
PID105114,Protect Chair,Eggs,Grade,2024-09-09,52,6.038452091382225,2023-11-29,34.12,285,6.36,Large,AA,No
PID105115,Far Because,Fresh Juices,Smoothies,2024-02-26,7,1.7631710603877933,2023-11-30,13.21,88,1.16,Smoothies,None,No
PID105116,Gas Better,Fresh Juices,Freshly Squeezed Juices,2024-04-17,59,2.546893498928124,2023-11-04,8.03,165,6.85,Freshly Squeezed Juices,Preservatives,No
PID105117,Nothing And,Eggs,Size,2024-01-06,72,7.461611857421601,2023-06-30,48.99,190,1.75,Large,A,No
PID105118,Bad Subject,Dairy Products,Milk,2024-01-23,91,8.07225175767341,2023-05-17,38.0,251,3.52,25.960219887147755,2%,No
PID105119,Pull Off,Eggs,Size,2024-01-15,44,7.445535326530119,2023-11-05,29.6,71,9.86,Large,A,No
PID105120,Successful Talk,Fresh Produce,Vegetables,2024-11-01,30,6.41398171447946,2023-06-10,17.08,510,3.61,Unripe,4.089597769288832,No
PID105121,Seat Now,Deli,Pre-made Salads,2024-07-23,79,5.003321178104526,2023-04-14,30.66,466,9.01,Deli Meats,Soft,No
PID105122,Allow Market,Deli,Cheese,2024-03-30,62,6.150894364562416,2023-09-24,40.91,188,6.27,Sausages,Semi-Soft,No
PID105123,Because Trouble,Eggs,Grade,2024-09-01,49,8.60733922138953,2023-07-26,26.83,403,6.78,Small,A,No
PID105124,Record Administration,Eggs,Grade,2024-03-15,61,9.420195217469342,2023-05-11,49.1,309,3.42,Medium,A,No
PID105125,Worry Hour,Eggs,Size,2024-10-16,46,2.849849449403694,2023-03-04,48.88,592,6.44,Medium,A,No
PID105126,See Never,Eggs,Size,2024-02-26,53,4.196285707447611,2023-10-17,39.53,132,6.75,Small,A,No
PID105127,Raise Which,Fresh Juices,Freshly Squeezed Juices,2024-05-28,7,9.561352733338001,2023-11-15,22.44,195,5.99,Freshly Squeezed Juices,Preservatives,Yes
PID105128,Also List,Dairy Products,Soft Cheeses,2024-02-15,74,7.948841073372742,2023-12-25,49.8,52,0.46,28.53393873744654,2%,No
PID105129,Outside Lot,Deli,Cheese,2024-08-20,66,5.127293682674227,2023-05-07,4.4,471,3.14,Deli Meats,Hard,No
PID105130,Way As,Deli,Cheese,2024-03-07,65,5.279500137459315,2023-10-08,8.69,151,5.24,Pre-made Salads,Semi-Soft,No
PID105131,Fear Condition,Fresh Produce,Fruits,2024-07-22,98,8.980063849411023,2023-03-15,24.33,495,3.8,Unripe,3.060540094421137,No
PID105132,Else Present,Bakery Items,Cakes,2024-06-06,43,8.910440737487484,2023-02-26,41.87,466,4.42,Cakes,Fruit,No
PID105133,Decide Gun,Fresh Produce,Vegetables,2024-12-22,39,4.908740626910754,2023-08-25,38.99,485,2.32,Ripe,1.6293263504515598,No
PID105134,Make Threat,Fresh Produce,Vegetables,2024-12-16,36,7.638315539524718,2023-01-18,41.57,698,2.71,Unripe,8.15442813858145,No
PID105135,Concern Hotel,Eggs,Grade,2024-06-08,4,8.111318107338139,2023-02-13,46.14,481,3.22,Small,AA,Yes
PID105136,Region Capital,Dairy Products,Cream,2024-08-13,42,0.6035138161821847,2023-06-12,1.41,428,3.29,20.54930139112575,2%,No
PID105137,Home Management,Meat and Seafood,Chicken,2024-12-07,55,2.658071823859382,2023-08-02,23.68,493,2.72,Steak,Shellfish,No
PID105138,Pick General,Fresh Juices,Freshly Squeezed Juices,2024-02-08,24,7.683357900971775,2023-05-19,46.87,265,7.85,Freshly Squeezed Juices,Sugar,No
PID105139,Quickly Almost,Fresh Produce,Vegetables,2024-10-30,34,9.270854700323902,2023-06-27,16.47,491,3.6,Ripe,8.28572806400221,No
PID105140,This Hope,Fresh Juices,Smoothies,2024-04-24,1,0.5241986290525631,2023-09-07,43.03,230,9.78,Smoothies,None,No
PID105141,Morning Century,Bakery Items,Pastries,2024-11-20,54,0.9709035706777113,2023-04-21,47.18,579,4.92,Pastries,Cream,No
PID105142,Remember By,Dairy Products,Cream,2024-06-09,2,3.9544388163532225,2023-02-10,23.86,485,0.59,18.210552242068857,Whole,No
PID105143,Seven Music,Bakery Items,Bread,2024-02-05,45,1.3837082427362641,2023-08-13,13.76,176,5.44,Bread,Custard,No
PID105144,Those Continue,Fresh Juices,Smoothies,2024-02-12,86,7.475262113118363,2023-09-24,41.68,141,2.69,Smoothies,None,No
PID105145,Scientist Under,Fresh Juices,Freshly Squeezed Juices,2024-09-26,42,5.424748950724168,2023-10-28,2.69,334,9.37,Freshly Squeezed Juices,Preservatives,No
PID105146,Decade Course,Fresh Juices,Smoothies,2024-09-02,23,1.920220472304645,2023-04-07,11.87,514,2.29,Smoothies,Sugar,No
PID105147,Perhaps Investment,Bakery Items,Pastries,2024-04-26,35,2.0758707760382222,2023-12-30,28.39,118,3.74,Pastries,Cream,No
PID105148,Follow Seven,Meat and Seafood,Chicken,2024-01-02,100,9.145999514149533,2023-06-26,13.12,190,1.38,Steak,N/A,No
PID105149,Assume Decade,Ready-to-Eat Meals,Pre-made Salads,2024-06-26,33,6.403901889509683,2023-06-29,23.35,363,9.75,Pre-made Salads,Gluten-Free,No
PID105150,Allow Behind,Dairy Products,Milk,2024-02-23,84,3.8242195404054344,2023-12-01,17.83,84,5.48,15.231479850048924,Skim,No
PID105151,Month Home,Bakery Items,Cakes,2024-08-09,6,8.457405406301255,2023-06-11,11.86,425,9.04,Cakes,Custard,Yes
PID105152,Themselves Fast,Dairy Products,Yogurt,2024-03-02,62,1.4243284345440046,2023-08-25,36.12,190,1.83,10.545766432039052,Skim,No
PID105153,Mother Around,Deli,Prepared Meats,2024-10-27,23,4.6221466034488365,2023-05-03,34.49,543,3.22,Sausages,Hard,No
PID105154,Fund Fly,Fresh Produce,Vegetables,2024-12-26,7,4.129464072213899,2023-03-02,4.39,665,6.63,Unripe,0.6058339925420109,No
PID105155,Sound Final,Eggs,Size,2024-10-29,87,7.0134748792410155,2023-03-06,21.12,603,4.87,Medium,AA,No
PID105156,Research Office,Ready-to-Eat Meals,Fresh Pasta,2024-10-01,57,7.852440992005725,2023-05-15,16.33,505,4.05,Fresh Pasta,None,No
PID105157,Since Question,Eggs,Size,2024-10-16,39,5.440632902376901,2023-03-02,46.27,594,8.55,Small,AA,No
PID105158,Drive Radio,Meat and Seafood,Chicken,2024-07-09,35,2.145828820286027,2023-01-12,42.28,544,9.13,Whole,N/A,No
PID105159,Listen Computer,Bakery Items,Bread,2024-10-07,34,6.468908903607281,2023-04-09,19.98,547,5.28,Bread,Fruit,No
PID105160,Sport Interesting,Fresh Juices,Freshly Squeezed Juices,2024-01-12,75,5.650032068541681,2023-08-09,2.92,156,9.62,Freshly Squeezed Juices,None,No
PID105161,My Rule,Bakery Items,Pastries,2024-06-07,67,6.485114823864738,2023-01-29,4.63,495,7.36,Pastries,None,No
PID105162,Condition Remain,Meat and Seafood,Chicken,2024-06-01,16,1.9197001229802244,2023-02-05,49.66,482,2.77,Whole,Fish,No
PID105163,Window Build,Meat and Seafood,Fish,2024-11-26,34,1.0693977998198787,2023-03-18,46.16,619,0.59,Fillet,N/A,No
PID105164,Ready Just,Fresh Juices,Freshly Squeezed Juices,2024-04-11,79,8.044767490129315,2023-02-26,14.41,410,1.43,Freshly Squeezed Juices,Preservatives,No
PID105165,Result Fall,Meat and Seafood,Fish,2024-10-02,96,8.31805114519873,2023-12-19,45.37,288,4.5,Ground,N/A,No
PID105166,Skin Yes,Deli,Pre-made Salads,2024-10-10,84,3.4417968050270127,2023-11-27,24.55,318,6.65,Pre-made Salads,Hard,No
PID105167,Simply Vote,Meat and Seafood,Fish,2024-12-21,67,7.0880186043625235,2023-07-14,6.58,526,5.69,Fillet,Shellfish,No
PID105168,Win True,Ready-to-Eat Meals,Pre-made Salads,2024-10-14,7,0.6677895755584701,2023-10-07,40.55,373,8.85,Pre-made Salads,None,No
PID105169,Think Cost,Eggs,Size,2024-06-03,77,7.949785781687093,2023-03-20,25.18,441,5.14,Medium,AA,No
PID105170,Surface Financial,Fresh Juices,Smoothies,2024-06-03,86,2.558927790264952,2023-12-11,28.73,175,6.71,Smoothies,Preservatives,No
PID105171,Provide Vote,Bakery Items,Cakes,2024-07-14,56,9.513436859976807,2023-11-02,38.03,255,2.3,Cakes,None,No
PID105172,Decade Agreement,Meat and Seafood,Beef,2024-11-12,82,4.139331181566911,2023-01-26,31.89,656,3.35,Steak,Fish,No
PID105173,Make His,Fresh Juices,Smoothies,2024-03-22,100,8.816240894282217,2023-06-04,13.85,292,5.64,Smoothies,None,No
PID105174,Learn Through,Ready-to-Eat Meals,Pre-made Salads,2024-01-13,67,3.0004270252821965,2023-02-05,35.17,342,0.64,Pre-made Salads,Gluten-Free,No
PID105175,Hour Note,Meat and Seafood,Shellfish,2024-03-19,46,4.659681253825749,2023-07-16,24.81,247,7.81,Whole,N/A,No
PID105176,Difficult Hotel,Fresh Juices,Smoothies,2024-06-30,45,7.833636010414337,2023-03-28,41.44,460,4.75,Smoothies,None,No
PID105177,Mind Trouble,Eggs,Grade,2024-01-29,73,5.2312966878729785,2023-03-16,47.32,319,1.66,Small,AA,No
PID105178,Hour Project,Eggs,Size,2024-05-22,95,6.714211690016438,2023-05-30,25.47,358,6.72,Medium,AA,No
PID105179,Leg Effort,Ready-to-Eat Meals,Fresh Pasta,2024-07-19,36,2.121376166926981,2023-10-21,34.86,272,5.47,Fresh Pasta,Gluten-Free,No
PID105180,Citizen Myself,Eggs,Grade,2024-02-08,16,2.9734835153447365,2023-12-04,14.1,66,6.54,Small,AA,No
PID105181,Require Win,Deli,Pre-made Salads,2024-05-29,81,3.8640320230896057,2023-06-16,44.29,348,6.76,Pre-made Salads,Soft,No
PID105182,Forget Position,Dairy Products,Yogurt,2024-05-17,15,8.222805978150932,2023-06-21,45.55,331,8.67,7.7018769778062754,Skim,Yes
PID105183,Movement On,Eggs,Grade,2024-03-30,22,2.7731564219291083,2023-12-23,4.23,98,7.82,Medium,A,No
PID105184,Experience Relate,Bakery Items,Pastries,2024-05-21,87,7.949484407935069,2023-05-23,23.97,364,9.17,Pastries,Custard,No
PID105185,Design Task,Bakery Items,Bread,2024-01-31,90,1.9995304841691692,2023-05-19,14.54,257,3.6,Bread,None,No
PID105186,President Care,Fresh Produce,Vegetables,2024-01-29,46,8.911056198819981,2023-04-10,18.49,294,7.91,Overripe,8.144959302498865,No
PID105187,Defense Book,Eggs,Size,2024-01-21,68,6.48473802463857,2023-06-13,29.67,222,3.76,Small,A,No
PID105188,Network Hard,Fresh Produce,Vegetables,2024-11-28,48,2.1989820183126927,2023-10-07,23.55,418,2.32,Unripe,3.5059272268776165,No
PID105189,Point Know,Eggs,Grade,2024-03-08,50,6.840619908877655,2023-07-21,25.29,231,2.37,Small,A,No
PID105190,Company Expect,Deli,Pre-made Salads,2024-10-28,14,8.274179674598331,2023-01-09,29.64,658,7.73,Deli Meats,Hard,Yes
PID105191,Eight Mouth,Fresh Produce,Vegetables,2024-07-04,84,2.3347396742351205,2023-01-05,27.76,546,0.84,Unripe,7.750437683493654,No
PID105192,Interview Begin,Ready-to-Eat Meals,Pre-made Salads,2024-08-04,21,5.207775854701542,2023-04-02,33.99,490,8.11,Pre-made Salads,Gluten-Free,No
PID105193,Discussion Town,Dairy Products,Yogurt,2024-10-11,64,4.821115468886399,2023-05-31,38.86,499,8.68,12.185765357818086,Skim,No
PID105194,Single Side,Dairy Products,Cream,2024-06-28,8,6.993831225010182,2023-04-06,25.85,449,4.9,29.340800164681283,Whole,Yes
PID105195,Condition Throughout,Dairy Products,Milk,2024-05-18,40,1.4753456550245345,2023-03-01,26.76,444,3.19,21.424061053108794,2%,No
PID105196,Chance Goal,Eggs,Grade,2024-03-07,74,0.7033076203364776,2023-05-30,11.49,282,7.71,Small,AA,No
PID105197,Seek Old,Ready-to-Eat Meals,Pre-made Salads,2024-05-13,67,0.7715738614290089,2023-05-16,49.26,363,9.37,Pre-made Salads,None,No
PID105198,Stay Form,Eggs,Size,2024-06-02,36,6.439391248852209,2023-03-03,45.82,457,4.2,Medium,A,No
PID105199,Less Improve,Fresh Produce,Fruits,2024-02-19,12,2.280501463312151,2023-09-26,39.88,146,9.36,Overripe,0.3381124039801797,No
PID105200,Upon Smile,Fresh Produce,Fruits,2024-06-26,67,5.4885348368100475,2023-05-11,7.94,412,3.39,Overripe,4.581719947139739,No
PID105201,Professional Cultural,Eggs,Grade,2024-08-18,54,2.32545619887515,2023-12-05,45.35,257,9.51,Large,A,No
PID105202,Anyone Spring,Eggs,Grade,2024-01-15,86,6.1817066236506,2023-06-24,28.49,205,3.0,Medium,AA,No
PID105203,Every Easy,Meat and Seafood,Fish,2024-12-15,38,5.8929377837469445,2023-02-17,13.01,667,1.5,Fillet,Shellfish,No
PID105204,Action Place,Deli,Prepared Meats,2024-07-03,4,9.871432839928605,2023-11-18,49.82,228,2.29,Deli Meats,Soft,Yes
PID105205,With Mission,Fresh Produce,Vegetables,2024-03-29,97,6.0120337015651115,2023-04-04,38.89,360,7.14,Overripe,7.055094055358668,No
PID105206,Practice Case,Meat and Seafood,Shellfish,2024-09-27,32,6.989340497771194,2023-08-10,19.46,414,9.06,Whole,Fish,No
PID105207,Record Cut,Fresh Produce,Fruits,2024-09-14,97,4.960591583231809,2023-04-21,48.5,512,0.7,Unripe,8.64839466133348,No
PID105208,Section Service,Ready-to-Eat Meals,Pre-made Salads,2024-09-28,23,7.757858697449194,2023-08-05,23.92,420,0.72,Pre-made Salads,Vegan,No
PID105209,Appear Important,Fresh Produce,Vegetables,2024-12-25,29,1.2509388852220296,2023-01-20,18.55,705,7.53,Unripe,3.2807251523960024,No
PID105210,Set Usually,Fresh Juices,Freshly Squeezed Juices,2024-08-02,1,4.475936712778513,2023-09-10,23.54,327,0.93,Freshly Squeezed Juices,Preservatives,No
PID105211,Never Put,Fresh Produce,Vegetables,2024-11-14,9,8.294463756815137,2023-12-11,42.27,339,6.21,Unripe,5.733689540994255,Yes
PID105212,Lose Spend,Bakery Items,Bread,2024-11-30,8,3.43806246814791,2023-12-04,13.8,362,1.94,Bread,Custard,No
PID105213,Same Way,Deli,Cheese,2024-06-08,61,1.8302200785770355,2023-04-02,2.79,433,4.53,Deli Meats,Hard,No
PID105214,Send Begin,Bakery Items,Cakes,2024-11-05,44,1.7812938855478098,2023-11-22,41.53,349,8.68,Cakes,Fruit,No
PID105215,Side Half,Dairy Products,Cream,2024-08-26,83,2.7655304437721306,2023-05-05,17.8,479,4.05,16.8382280947377,Skim,No
PID105216,Enjoy Player,Deli,Cheese,2024-03-15,50,1.1130200870911642,2023-08-02,28.69,226,4.94,Pre-made Salads,Soft,No
PID105217,These Low,Fresh Juices,Smoothies,2024-02-02,51,9.311613883719145,2023-12-27,16.59,37,6.88,Smoothies,None,No
PID105218,Book Around,Meat and Seafood,Shellfish,2024-03-06,14,9.047412847508523,2023-08-05,28.7,214,8.08,Fillet,Fish,Yes
PID105219,Oil Front,Fresh Juices,Freshly Squeezed Juices,2024-07-21,15,3.501520260451993,2023-07-07,31.04,380,9.31,Freshly Squeezed Juices,Preservatives,No
PID105220,Law Total,Ready-to-Eat Meals,Fresh Pasta,2024-10-19,29,6.637035585531836,2023-06-29,11.69,478,9.03,Fresh Pasta,Gluten-Free,No
PID105221,Seek Record,Dairy Products,Yogurt,2024-02-25,73,9.129090624444816,2023-01-27,29.18,394,7.52,11.757742430733009,Skim,No
PID105222,First Third,Bakery Items,Bread,2024-10-08,68,9.531368461244853,2023-11-19,27.63,324,9.68,Bread,Cream,No
PID105223,Prevent Factor,Fresh Produce,Fruits,2024-10-05,62,1.0897175675484283,2023-06-20,21.6,473,4.4,Overripe,9.735734063498768,No
PID105224,City Official,Deli,Pre-made Salads,2024-11-19,91,4.579897487931841,2023-02-22,47.65,636,0.83,Deli Meats,Semi-Soft,No
PID105225,Player Piece,Bakery Items,Pastries,2024-12-06,74,1.0613725166690675,2023-05-12,21.78,574,9.0,Pastries,Cream,No
PID105226,Remember Feeling,Fresh Juices,Freshly Squeezed Juices,2024-08-02,60,3.5562846125968868,2023-05-31,37.73,429,2.21,Freshly Squeezed Juices,Preservatives,No
PID105227,Move Me,Eggs,Grade,2024-05-03,66,0.7956923843402495,2023-12-28,13.76,127,1.59,Large,A,No
PID105228,Sound They,Ready-to-Eat Meals,Pre-packaged Meals,2024-06-22,63,1.5954404857000901,2023-10-29,45.21,237,4.46,Pre-packaged Meals,None,No
PID105229,Now Participant,Fresh Juices,Freshly Squeezed Juices,2024-10-28,22,4.5416383005424885,2023-12-22,34.72,311,6.29,Freshly Squeezed Juices,Preservatives,No
PID105230,Listen Technology,Fresh Produce,Vegetables,2024-03-08,58,2.988195113723571,2023-06-23,42.29,259,0.88,Unripe,5.691163938818935,No
PID105231,Keep People,Meat and Seafood,Fish,2024-11-17,9,4.5948646525930945,2023-02-12,18.32,644,1.39,Whole,Shellfish,No
PID105232,Involve Price,Ready-to-Eat Meals,Fresh Pasta,2024-02-23,92,9.529073697553198,2023-11-12,2.68,103,8.48,Fresh Pasta,Gluten-Free,No
PID105233,Policy Social,Meat and Seafood,Chicken,2024-09-03,52,8.64721840991455,2023-01-09,10.06,603,8.9,Whole,Fish,No
PID105234,Debate Quite,Dairy Products,Milk,2024-03-20,7,3.8676689757724088,2023-02-25,28.76,389,5.52,9.028236916190163,Whole,No
PID105235,Employee Teach,Meat and Seafood,Pork,2024-09-20,94,8.16721369742923,2023-09-22,39.58,364,2.23,Steak,N/A,No
PID105236,Provide Only,Ready-to-Eat Meals,Pre-packaged Meals,2024-10-21,13,1.5115125525088073,2023-06-28,15.39,481,3.91,Pre-packaged Meals,None,No
PID105237,My Hot,Deli,Cheese,2024-03-12,58,5.419910637920899,2023-10-26,9.94,138,1.31,Deli Meats,Semi-Soft,No
PID105238,Drive Personal,Dairy Products,Cream,2024-10-22,89,3.3708802845556756,2023-06-08,21.38,502,1.94,10.491845806208694,Skim,No
PID105239,Research If,Eggs,Grade,2024-05-05,10,6.470494829230843,2023-03-15,35.42,417,1.25,Small,AA,Yes
PID105240,Western Mr,Deli,Cheese,2024-06-07,92,5.63899741195051,2023-08-21,16.02,291,1.51,Pre-made Salads,Hard,No
PID105241,Beyond Data,Deli,Prepared Meats,2024-11-28,26,7.143412243369966,2023-05-23,49.89,555,5.15,Sausages,Hard,No
PID105242,Entire Parent,Fresh Juices,Freshly Squeezed Juices,2024-09-05,25,7.037711914432984,2023-07-31,26.91,402,4.65,Freshly Squeezed Juices,Preservatives,No
PID105243,Specific Identify,Meat and Seafood,Chicken,2024-10-04,85,6.04901138740991,2023-01-02,9.0,641,3.4,Fillet,Fish,No
PID105244,Democratic Anything,Dairy Products,Yogurt,2024-07-03,8,7.231823485416332,2023-05-12,42.71,418,9.64,6.678254360276902,Skim,Yes
