Product ID,Product Name,Category,Sub-Category,Expiration Date,Stock Level,Sales Velocity,Purchase Date,Price,Shelf Life,Product Weight/Volume,Additional Feature 1,Additional Feature 2
PID105357,Resource Discussion,Fresh Produce,Fruits,2024-08-09,92,3.603194488,2023-10-24,26.25,290,5.39,Overripe,3.396508165
PID105358,Science Out,Fresh Produce,Fruits,2024-07-29,33,2.125852911,2023-05-27,24.67,429,3.47,Overripe,3.185000621
PID105359,They I,Bakery Items,Cakes,2024-10-14,26,4.537697155,2023-05-09,29.67,524,2.8,Cakes,Fruit
PID105360,Experience Reduce,Fresh Produce,Vegetables,2024-06-01,36,4.404938815,2023-02-23,28.97,464,5.38,Overripe,3.243997515
PID105361,Investment Low,Dairy Products,Soft Cheeses,2024-06-01,12,3.467310218,2023-09-23,3.21,252,4,26.84490074,Whole
PID105362,Field Else,Bakery Items,Pastries,2024-09-14,42,8.612866157,2023-05-02,34.9,501,1.95,Pastries,None
PID105363,Single Success,Fresh Juices,Freshly Squeezed Juices,2024-03-17,25,9.692993043,2023-10-02,23.87,167,4.23,Freshly Squeezed Juices,None
PID105364,Although Community,Fresh Produce,Vegetables,2024-11-30,15,5.601800729,2023-01-07,32.22,693,5.48,Ripe,7.261006233
PID105365,Her Type,Eggs,Grade,2024-05-27,96,7.56557433,2023-08-03,17.38,298,6.29,Small,AA
PID105366,Civil Rather,Eggs,Size,2024-03-24,63,7.387392552,2023-12-15,21.01,100,3.81,Small,AA
PID105367,Nor Pull,Fresh Juices,Freshly Squeezed Juices,2024-06-04,24,6.648154399,2023-12-12,21.05,175,8.66,Freshly Squeezed Juices,Sugar
PID105368,Current Administration,Dairy Products,Yogurt,2024-02-11,78,4.554824735,2023-02-07,37.23,369,1.19,18.3989,Whole
PID105369,Win Security,Dairy Products,Yogurt,2024-12-02,19,6.735446442,2023-10-01,49.35,428,1.89,9.872514815,2%
PID105370,Debate Camera,Meat and Seafood,Shellfish,2024-01-24,58,7.798191667,2023-06-10,34.63,228,4.64,Steak,Fish
PID105371,Everybody Pick,Dairy Products,Cream,2024-10-27,12,2.727143546,2023-08-19,1.94,435,7.48,5.740355978,Whole
PID105372,Challenge Challenge,Deli,Cheese,2024-10-21,20,6.237362832,2023-12-14,7.03,312,1.81,Deli Meats,Soft
PID105373,Carry Physical,Eggs,Size,2024-12-20,22,9.99035304,2023-03-31,18.16,630,7.16,Small,AA
PID105374,Heavy Manager,Ready-to-Eat Meals,Pre-packaged Meals,2024-08-20,18,7.462326078,2023-08-02,46.44,384,5.19,Pre-packaged Meals,Gluten-Free
PID105375,Line He,Ready-to-Eat Meals,Pre-packaged Meals,2024-06-24,27,1.538175454,2023-05-25,4.12,396,2.13,Pre-packaged Meals,Vegan
PID105376,Challenge Reason,Fresh Juices,Freshly Squeezed Juices,2024-04-20,85,9.232528451,2023-04-02,32.58,384,6.75,Freshly Squeezed Juices,Sugar
PID105377,Hot Mother,Fresh Juices,Freshly Squeezed Juices,2024-10-27,17,8.341073763,2023-01-05,42.64,661,7.64,Freshly Squeezed Juices,Sugar
PID105378,Put Traditional,Fresh Juices,Freshly Squeezed Juices,2024-07-02,60,7.425524035,2023-03-25,28.15,465,6.08,Freshly Squeezed Juices,None
PID105379,Consider Practice,Deli,Prepared Meats,2024-06-05,40,4.137881244,2023-02-08,25.67,483,3.7,Pre-made Salads,Soft
PID105380,Save Way,Ready-to-Eat Meals,Fresh Pasta,2024-07-29,10,4.450803378,2023-01-16,35.04,560,2.61,Fresh Pasta,Gluten-Free
PID105381,Player Suddenly,Fresh Juices,Smoothies,2024-11-15,75,5.541975591,2023-01-30,46.81,655,0.35,Smoothies,Sugar
PID105382,Blue Feeling,Ready-to-Eat Meals,Fresh Pasta,2024-12-20,49,8.350685414,2023-05-13,18.7,587,3.31,Fresh Pasta,None
PID105383,One Happy,Fresh Juices,Smoothies,2024-07-28,56,7.889843879,2023-02-01,22.46,543,7.34,Smoothies,Preservatives
PID105384,Involve Between,Meat and Seafood,Chicken,2024-08-29,29,2.142812245,2023-03-06,44.33,542,6.35,Fillet,Fish
PID105385,Type Oil,Deli,Prepared Meats,2024-12-04,96,9.666955962,2023-07-12,9.26,511,1.1,Pre-made Salads,Hard
PID105386,Exist Despite,Fresh Produce,Fruits,2024-09-11,81,5.337716641,2023-05-26,21.52,474,3.75,Unripe,0.7967926561
PID105387,We Position,Fresh Produce,Vegetables,2024-10-15,57,4.477029094,2023-12-29,31.57,291,2.87,Unripe,1.498151053
PID105388,Can Top,Fresh Produce,Fruits,2024-08-08,62,5.645055832,2023-06-19,18.56,416,0.46,Unripe,3.411197141
PID105389,Already Sure,Meat and Seafood,Chicken,2024-11-26,39,6.166449681,2023-02-13,9.23,652,0.63,Ground,N/A
PID105390,Likely School,Fresh Juices,Freshly Squeezed Juices,2024-10-02,56,8.161303005,2023-08-20,28.36,409,9.69,Freshly Squeezed Juices,Preservatives
PID105391,Mission Produce,Deli,Pre-made Salads,2024-10-23,9,2.468126636,2023-11-03,3.28,355,4,Deli Meats,Soft
PID105392,Concern Kitchen,Fresh Produce,Vegetables,2024-02-05,60,5.769505936,2023-04-15,1.84,296,7.05,Unripe,2.397537669
PID105393,Place Finally,Eggs,Grade,2024-01-07,92,2.320425014,2023-03-06,48.49,307,8.47,Large,A
PID105394,Go Season,Eggs,Grade,2024-07-29,37,1.196889726,2023-10-25,25.88,278,4.44,Small,A
PID105395,Good Explain,Meat and Seafood,Chicken,2024-08-11,30,2.533679152,2023-07-10,12.45,398,8.33,Ground,Fish
PID105396,Decade Point,Fresh Produce,Fruits,2024-06-23,21,4.688218426,2023-08-09,20.44,319,1.12,Unripe,4.571163928
PID105397,Debate Money,Eggs,Grade,2024-01-28,18,1.013840136,2023-01-29,12.33,364,7.54,Large,A
PID105398,Far Election,Ready-to-Eat Meals,Pre-packaged Meals,2024-10-19,75,8.433878924,2023-10-05,39.27,380,8.44,Pre-packaged Meals,Vegan
PID105399,Student Medical,Meat and Seafood,Fish,2024-11-05,1,8.080795334,2023-05-15,18.06,540,8.87,Steak,Fish
PID105400,Enjoy Better,Fresh Juices,Freshly Squeezed Juices,2024-12-04,25,9.629729657,2023-08-26,44.69,466,9.55,Freshly Squeezed Juices,None
PID105401,Gas Medical,Bakery Items,Bread,2024-11-06,77,1.688839492,2023-02-23,4.55,622,5.78,Bread,Custard
PID105402,Government None,Meat and Seafood,Shellfish,2024-09-12,42,9.255030767,2023-08-07,11.46,402,6.72,Steak,N/A
PID105403,Cut Miss,Bakery Items,Bread,2024-02-23,4,2.721374525,2023-05-12,32.32,287,1.93,Bread,Cream
PID105404,Different Pull,Meat and Seafood,Chicken,2024-02-12,17,3.660273893,2023-03-24,11.69,325,6.47,Whole,Fish
PID105405,Human Loss,Eggs,Grade,2024-12-12,65,7.294480961,2023-02-26,20.47,655,6.39,Large,AA
PID105406,Marriage Ever,Eggs,Grade,2024-12-23,29,1.621260647,2023-09-29,37.28,451,7.74,Small,A
PID105407,Action Air,Bakery Items,Cakes,2024-03-21,9,6.823783267,2023-12-18,21.02,94,9.3,Cakes,Cream
PID105408,Chance Either,Dairy Products,Soft Cheeses,2024-10-26,75,9.035437793,2023-08-27,49,426,8.32,13.11814906,Skim
PID105409,Gas Recognize,Dairy Products,Soft Cheeses,2024-03-31,47,3.970114151,2023-11-23,6.5,129,5.07,25.95891069,Skim
PID105410,Cut Push,Deli,Prepared Meats,2024-06-21,82,8.317428914,2023-04-23,44.7,425,6.61,Pre-made Salads,Soft
PID105411,Matter Month,Ready-to-Eat Meals,Pre-packaged Meals,2024-10-22,59,7.268898913,2023-06-12,24.76,498,4.41,Pre-packaged Meals,Vegan
PID105412,Edge Very,Dairy Products,Soft Cheeses,2024-12-26,41,6.102702401,2023-12-14,9.65,378,8.94,3.843577821,Skim
PID105413,Focus Economic,Fresh Produce,Vegetables,2024-12-03,7,3.767006022,2023-05-26,16.47,557,8.18,Ripe,0.4358430727
PID105414,Beautiful Cold,Meat and Seafood,Shellfish,2024-10-28,99,1.980478966,2023-01-28,38.56,639,6.62,Steak,N/A
PID105415,Town Important,Fresh Juices,Freshly Squeezed Juices,2024-05-12,16,7.730815932,2023-02-01,44.98,466,8.26,Freshly Squeezed Juices,None
PID105416,System Across,Fresh Juices,Smoothies,2024-09-27,33,7.479442375,2023-01-13,2.8,623,0.63,Smoothies,None
PID105417,Three Challenge,Ready-to-Eat Meals,Fresh Pasta,2024-10-18,19,7.107916539,2023-11-25,12.1,328,2.43,Fresh Pasta,None
PID105418,Husband Fight,Eggs,Grade,2024-06-12,58,2.128933344,2023-11-10,32.29,215,1.68,Large,AA
PID105419,With Deal,Ready-to-Eat Meals,Pre-made Salads,2024-07-17,82,8.785176363,2023-06-24,46.16,389,3.92,Pre-made Salads,Gluten-Free
PID105420,Box Benefit,Bakery Items,Cakes,2024-11-22,26,5.693352883,2023-09-06,23.63,443,1.25,Cakes,None
PID105421,Nothing Commercial,Fresh Produce,Vegetables,2024-02-14,64,2.911903725,2023-05-19,6.08,271,6.65,Overripe,0.7783305286
PID105422,Either Others,Fresh Produce,Fruits,2024-08-31,11,6.229667223,2023-04-29,2.41,490,9.26,Unripe,4.318713205
PID105423,Upon He,Deli,Prepared Meats,2024-03-16,37,8.170670045,2023-09-20,36.26,178,2.9,Sausages,Hard
PID105424,American In,Ready-to-Eat Meals,Pre-made Salads,2024-03-06,63,5.621555658,2023-10-21,17.79,137,6.94,Pre-made Salads,None
PID105425,Fear Loss,Fresh Juices,Freshly Squeezed Juices,2024-09-26,72,3.98393375,2023-03-05,46.6,571,7.35,Freshly Squeezed Juices,Sugar
PID105426,Key Product,Eggs,Size,2024-04-12,97,1.42644235,2023-02-02,14.6,435,3.03,Medium,A
PID105427,Plan Painting,Dairy Products,Soft Cheeses,2024-04-23,14,3.262242722,2023-02-19,41.66,429,7.1,28.1818977,Whole
PID105428,Carry Though,Deli,Cheese,2024-03-06,17,2.691664359,2023-11-10,7.85,117,6.64,Pre-made Salads,Soft
PID105429,Image Another,Deli,Pre-made Salads,2024-06-12,78,1.038971645,2023-05-01,14.3,408,9.14,Sausages,Hard
PID105430,Party Way,Bakery Items,Pastries,2024-10-20,35,9.417528653,2023-02-06,46.29,622,6.52,Pastries,Fruit
PID105431,Interesting Forward,Dairy Products,Yogurt,2024-07-29,91,2.577699399,2023-07-24,35.63,371,6.4,13.24932788,Skim
PID105432,Success Agree,Fresh Produce,Fruits,2024-04-22,93,6.463792287,2023-03-12,36.69,407,7.67,Unripe,1.378746949
PID105433,Already Standard,Ready-to-Eat Meals,Fresh Pasta,2024-07-16,92,4.145201892,2023-01-06,22.1,557,1.75,Fresh Pasta,None
PID105434,Opportunity Will,Fresh Produce,Vegetables,2024-10-29,74,4.626724853,2023-12-24,24.05,310,2.46,Unripe,5.443668344
PID105435,Happen Final,Bakery Items,Bread,2024-08-09,75,1.067982703,2023-07-12,42.64,394,7.86,Bread,None
PID105436,Medical Age,Eggs,Grade,2024-01-31,37,8.035332035,2023-07-14,15.89,201,1.23,Medium,A
PID105437,When Film,Ready-to-Eat Meals,Fresh Pasta,2024-11-06,35,0.5725580944,2023-07-31,25.77,464,9.72,Fresh Pasta,Gluten-Free
PID105438,Price Party,Bakery Items,Pastries,2024-01-20,41,6.473869441,2023-04-19,25.39,276,8.72,Pastries,Cream
PID105439,Might Let,Bakery Items,Cakes,2024-03-07,96,6.204609492,2023-11-30,23.61,98,2.5,Cakes,Custard
PID105440,Series End,Eggs,Size,2024-01-06,98,4.144868224,2023-07-13,40.17,177,5.25,Large,AA
PID105441,Wind Tonight,Fresh Juices,Freshly Squeezed Juices,2024-11-11,44,4.326353909,2023-11-16,39.81,361,5.79,Freshly Squeezed Juices,Preservatives
PID105442,Anyone Wonder,Meat and Seafood,Pork,2024-11-03,43,9.591120884,2023-05-14,16.82,539,5.66,Ground,Shellfish
PID105443,Receive Light,Fresh Juices,Freshly Squeezed Juices,2024-12-26,54,2.267625334,2023-03-02,13.33,665,1.41,Freshly Squeezed Juices,Sugar
PID105444,Buy Blue,Dairy Products,Cream,2024-11-20,78,9.766723471,2023-03-11,42.82,620,9.16,28.9577995,2%
PID105445,Ten Where,Dairy Products,Soft Cheeses,2024-12-20,48,1.031733035,2023-08-31,38.11,477,7.3,5.497725749,2%
PID105446,Just Certainly,Bakery Items,Cakes,2024-12-16,64,4.187073772,2023-01-21,42.66,695,0.82,Cakes,Fruit
PID105447,It War,Ready-to-Eat Meals,Fresh Pasta,2024-06-08,71,9.271649881,2023-04-07,47.33,428,1.05,Fresh Pasta,Vegan
PID105448,Put Compare,Eggs,Grade,2024-05-21,7,6.441109453,2023-03-13,3.6,435,0.51,Medium,AA
PID105449,War Beautiful,Eggs,Size,2024-09-03,12,5.76105877,2023-01-25,24.17,587,9.06,Large,AA
PID105450,Case Place,Meat and Seafood,Beef,2024-02-26,20,3.569149765,2023-08-21,35.81,189,2.93,Ground,N/A
PID105451,Final Drug,Fresh Produce,Fruits,2024-07-31,47,6.811795634,2023-10-28,24.63,277,3.9,Unripe,4.031122569
PID105452,Culture Speech,Fresh Produce,Vegetables,2024-04-07,81,9.185034072,2023-12-28,18.44,101,7.95,Ripe,4.906729324
PID105453,Cup Accept,Fresh Juices,Smoothies,2024-01-01,61,4.80347544,2023-06-16,4.33,199,2.67,Smoothies,None
PID105454,Both Outside,Fresh Juices,Freshly Squeezed Juices,2024-07-27,62,7.610424491,2023-05-12,2.14,442,8.63,Freshly Squeezed Juices,Sugar
PID105455,Democrat Describe,Eggs,Size,2024-01-24,11,5.807635213,2023-08-01,47.74,176,2.85,Medium,A
PID105456,Age Father,Eggs,Size,2024-09-04,71,2.918771267,2023-10-03,15.06,337,2.56,Small,AA
PID105457,Candidate Garden,Ready-to-Eat Meals,Fresh Pasta,2024-08-10,82,9.638690577,2023-05-19,7.94,449,7.66,Fresh Pasta,Vegan
PID105458,Better Stuff,Deli,Pre-made Salads,2024-03-18,1,8.528801398,2023-05-07,28.3,316,1.08,Pre-made Salads,Semi-Soft
PID105459,Than Summer,Meat and Seafood,Pork,2024-08-12,37,6.119213856,2023-07-17,15.57,392,8.37,Ground,Shellfish
PID105460,West Election,Ready-to-Eat Meals,Fresh Pasta,2024-04-08,50,2.195820441,2023-04-17,9.27,357,9.46,Fresh Pasta,Vegan
PID105461,Teacher Form,Eggs,Size,2024-10-02,60,3.728343065,2023-06-30,8.71,460,8.76,Medium,A
PID105462,Why Activity,Deli,Cheese,2024-08-06,71,0.5926714464,2023-07-31,32.08,372,0.23,Deli Meats,Soft
PID105463,Final Home,Deli,Cheese,2024-05-16,25,0.5460455088,2023-11-08,44.62,190,9.5,Sausages,Semi-Soft
PID105464,These Option,Dairy Products,Yogurt,2024-04-04,51,4.738203242,2023-01-19,25.92,441,2.15,19.28203871,2%
PID105465,Southern Join,Meat and Seafood,Shellfish,2024-11-20,24,2.153047666,2023-12-22,4.28,334,2.27,Fillet,Fish
PID105466,Rise Set,Bakery Items,Cakes,2024-09-13,95,9.661213214,2023-08-08,46.34,402,1.48,Cakes,None
PID105467,Argue Car,Dairy Products,Cream,2024-04-23,27,1.739069118,2023-12-19,11.4,126,8.75,19.13872434,2%
PID105468,Society Pretty,Bakery Items,Pastries,2024-07-05,66,7.206885094,2023-10-14,11.62,265,4.26,Pastries,Custard
PID105469,Activity Stock,Eggs,Size,2024-04-29,20,6.028931507,2023-12-23,14.09,128,8.06,Medium,AA
PID105470,Occur Ball,Dairy Products,Yogurt,2024-02-15,70,2.695053863,2023-04-02,12.7,319,3.86,13.26482314,2%
PID105471,Minute Apply,Deli,Cheese,2024-01-19,58,9.81962671,2023-08-28,20.52,144,8.88,Deli Meats,Soft
PID105472,However Customer,Ready-to-Eat Meals,Pre-packaged Meals,2024-05-02,70,1.744242423,2023-06-12,4.82,325,7.54,Pre-packaged Meals,Vegan
PID105473,Method However,Ready-to-Eat Meals,Pre-made Salads,2024-09-11,74,3.037551483,2023-11-20,26.39,296,3.34,Pre-made Salads,None
PID105474,Capital List,Eggs,Grade,2024-02-24,88,3.965390736,2023-08-06,35.54,202,1.65,Medium,A
PID105475,Top One,Deli,Prepared Meats,2024-12-26,45,8.015852287,2023-07-26,29.03,519,9.72,Deli Meats,Hard
PID105476,Book All,Fresh Produce,Fruits,2024-07-29,2,0.938023857,2023-04-16,24,470,1.3,Ripe,5.395415788
PID105477,Professional Agree,Dairy Products,Cream,2024-07-10,4,1.919172846,2023-10-15,48.52,269,0.84,17.03799673,Skim
PID105478,Big Her,Deli,Prepared Meats,2024-02-08,32,6.5685377,2023-12-18,21.79,52,3.22,Pre-made Salads,Hard
PID105479,Responsibility Card,Fresh Produce,Vegetables,2024-01-23,6,6.117792245,2023-03-22,44.64,307,9.1,Ripe,1.084670143
PID105480,Although Upon,Bakery Items,Cakes,2024-03-10,81,0.6064861213,2023-01-28,21.8,407,8.32,Cakes,Custard
PID105481,Option Manager,Dairy Products,Milk,2024-08-12,21,8.655972636,2023-09-19,4.84,328,9.29,16.75629985,2%
PID105482,Score Interesting,Dairy Products,Soft Cheeses,2024-06-26,61,6.689167884,2023-11-10,33.28,229,1.49,12.29498942,Whole
PID105483,Crime Garden,Fresh Juices,Smoothies,2024-07-15,56,3.192579832,2023-08-10,34.61,340,4.21,Smoothies,None
PID105484,Democratic Public,Fresh Juices,Smoothies,2024-08-09,52,5.556389475,2023-08-09,28.28,366,4.73,Smoothies,Preservatives
PID105485,Develop Less,Fresh Juices,Freshly Squeezed Juices,2024-12-08,68,5.11500465,2023-06-21,43.84,536,1.03,Freshly Squeezed Juices,Preservatives
PID105486,Turn Special,Ready-to-Eat Meals,Pre-made Salads,2024-07-23,66,3.696911478,2023-03-21,45.35,490,5.3,Pre-made Salads,Vegan
PID105487,Young Whom,Fresh Produce,Fruits,2024-01-06,69,4.560545955,2023-01-03,15.34,368,5.82,Ripe,6.043242203
PID105488,Three Report,Dairy Products,Milk,2024-08-06,68,7.720875442,2023-12-27,2.94,223,2.36,17.26439766,Skim
PID105489,Street Style,Bakery Items,Bread,2024-09-01,79,7.329270176,2023-10-30,33.74,307,9.61,Bread,None
PID105490,Agreement Edge,Dairy Products,Yogurt,2024-05-27,22,9.971558749,2023-01-08,49.04,505,6.13,7.087782639,Skim
PID105491,Store Scene,Dairy Products,Yogurt,2024-10-12,83,3.922849166,2023-02-18,31.9,602,2.13,14.34850331,Whole
PID105492,Alone Section,Deli,Prepared Meats,2024-03-12,95,8.178910654,2023-04-23,32.95,324,2.07,Pre-made Salads,Soft
PID105493,Service Himself,Fresh Juices,Freshly Squeezed Juices,2024-12-09,66,7.149126341,2023-12-04,27.04,371,1.13,Freshly Squeezed Juices,Preservatives
PID105494,East Art,Bakery Items,Bread,2024-07-06,14,6.694057845,2023-05-11,36.62,422,5.63,Bread,None
PID105495,Statement Maintain,Ready-to-Eat Meals,Pre-packaged Meals,2024-08-08,48,8.63702015,2023-08-29,37.72,345,7.6,Pre-packaged Meals,None
PID105496,Those Economy,Bakery Items,Pastries,2024-07-17,67,6.210394754,2023-10-09,14.78,282,6.62,Pastries,None
PID105497,Under Give,Deli,Cheese,2024-05-02,59,5.60452333,2023-04-16,25.47,382,7.21,Sausages,Semi-Soft
PID105498,Here Charge,Deli,Prepared Meats,2024-08-16,56,9.273905713,2023-02-08,21.99,555,4.17,Deli Meats,Hard
PID105499,Woman Admit,Fresh Juices,Freshly Squeezed Juices,2024-06-19,31,5.605959817,2023-01-19,30.38,517,4.01,Freshly Squeezed Juices,Sugar
PID105500,Get Similar,Eggs,Grade,2024-02-16,68,0.7176848061,2023-09-16,21.71,153,1.94,Small,A
PID105501,Design Career,Dairy Products,Soft Cheeses,2024-03-12,85,3.241273454,2023-08-23,4.11,202,9.49,17.28959827,Skim
PID105502,Parent Social,Deli,Cheese,2024-02-07,2,5.3124836,2023-08-02,32.87,189,9.22,Pre-made Salads,Hard
PID105503,But Writer,Meat and Seafood,Fish,2024-12-29,78,8.503685112,2023-10-31,2.89,425,2.92,Whole,Fish
PID105504,Heart Feel,Ready-to-Eat Meals,Fresh Pasta,2024-02-23,73,3.061136992,2023-08-08,35.85,199,6.3,Fresh Pasta,None
PID105505,Factor Seat,Eggs,Size,2024-04-08,82,3.899178373,2023-11-18,43.72,142,0.62,Large,AA
PID105506,Professional Alone,Fresh Produce,Vegetables,2024-11-26,67,2.16980046,2023-05-15,35.01,561,4.12,Ripe,1.933780281
PID105507,Husband Stock,Bakery Items,Cakes,2024-06-29,1,6.771942737,2023-05-02,45.35,424,3.07,Cakes,Fruit
PID105508,Class Contain,Ready-to-Eat Meals,Fresh Pasta,2024-10-13,48,5.880497092,2023-07-14,6.73,457,1.46,Fresh Pasta,None
PID105509,Whose Morning,Ready-to-Eat Meals,Pre-packaged Meals,2024-02-25,34,3.239391271,2023-06-14,16.09,256,1.57,Pre-packaged Meals,Gluten-Free
PID105510,Sense Debate,Deli,Cheese,2024-04-05,1,2.495939379,2023-02-04,37.08,426,5.05,Deli Meats,Semi-Soft
PID105511,Now Pattern,Bakery Items,Cakes,2024-08-10,18,6.616423273,2023-02-23,8.71,534,4.45,Cakes,Cream
PID105512,Material Move,Ready-to-Eat Meals,Pre-packaged Meals,2024-09-22,53,3.528272398,2023-11-11,44.85,316,3.28,Pre-packaged Meals,Vegan
PID105513,Expect Benefit,Ready-to-Eat Meals,Pre-packaged Meals,2024-03-11,1,8.974677152,2023-12-13,8.48,89,5.61,Pre-packaged Meals,Vegan
PID105514,Player Ago,Eggs,Size,2024-02-29,91,8.882420143,2023-05-01,14.93,304,5.05,Medium,AA
PID105515,Model Effort,Fresh Juices,Smoothies,2024-03-12,2,1.044016616,2023-12-19,23.38,84,3.67,Smoothies,Preservatives
PID105516,Tonight Station,Fresh Produce,Fruits,2024-09-21,51,7.566681446,2023-12-12,19.07,284,4.76,Ripe,3.871129974
PID105517,Situation Owner,Fresh Produce,Fruits,2024-12-13,68,3.705551078,2023-08-20,6.49,481,0.86,Unripe,5.630768804
PID105518,Hour Thousand,Bakery Items,Pastries,2024-07-21,13,8.375106215,2023-01-20,12.29,548,2.84,Pastries,Fruit
PID105519,Easy Occur,Fresh Produce,Vegetables,2024-06-18,22,3.768668089,2023-07-30,7.46,324,5.91,Overripe,9.867823336
PID105520,Mind Allow,Meat and Seafood,Fish,2024-09-24,81,2.851775299,2023-10-04,8.86,356,1.19,Ground,N/A
PID105521,Painting Across,Bakery Items,Bread,2024-09-15,61,1.700122604,2023-09-26,38.08,355,7.88,Bread,Fruit
PID105522,Put Product,Fresh Produce,Fruits,2024-02-12,97,2.758589282,2023-03-28,5.48,321,3.99,Ripe,1.207951164
PID105523,Area When,Deli,Pre-made Salads,2024-01-07,59,6.804318799,2023-05-21,13.72,231,0.89,Sausages,Semi-Soft
PID105524,Direction Thing,Bakery Items,Bread,2024-11-23,99,8.74220672,2023-01-21,25.36,672,3.8,Bread,Cream
PID105525,Traditional Rock,Meat and Seafood,Fish,2024-07-02,55,9.462296048,2023-01-19,35.26,530,6.39,Whole,Shellfish
PID105526,Suggest Opportunity,Deli,Prepared Meats,2024-09-24,35,6.527612614,2023-12-21,22.16,278,0.11,Pre-made Salads,Semi-Soft
PID105527,Smile Total,Dairy Products,Milk,2024-04-05,91,8.362608938,2023-04-10,34,361,3.38,28.63655584,2%
PID105528,Show Threat,Dairy Products,Soft Cheeses,2024-02-22,43,0.536963806,2023-05-10,22.27,288,1.87,4.073973185,2%
PID105529,Floor Doctor,Dairy Products,Soft Cheeses,2024-06-19,31,1.759806325,2023-01-03,42.37,533,6.79,15.38079218,Skim
PID105530,Act Out,Deli,Prepared Meats,2024-08-12,39,6.992603593,2023-04-10,21.83,490,6.17,Pre-made Salads,Hard
PID105531,Line Tough,Fresh Juices,Freshly Squeezed Juices,2024-12-12,31,8.109593869,2023-05-10,47.69,582,9.18,Freshly Squeezed Juices,None
PID105532,How Join,Deli,Cheese,2024-05-07,32,4.379775719,2023-04-08,49.39,395,5.11,Sausages,Semi-Soft
PID105533,Almost Body,Fresh Juices,Freshly Squeezed Juices,2024-01-07,13,2.178161913,2023-10-24,18.09,75,1.92,Freshly Squeezed Juices,Sugar
PID105534,Grow Meeting,Deli,Cheese,2024-08-31,48,7.488777651,2023-06-21,12.91,437,0.9,Sausages,Soft
PID105535,Create Protect,Fresh Produce,Vegetables,2024-04-04,11,3.728389862,2023-02-07,1.21,422,0.89,Overripe,1.757174457
PID105536,At Catch,Eggs,Grade,2024-04-09,25,4.98425562,2023-06-16,49.64,298,5.6,Medium,AA
PID105537,School Address,Bakery Items,Cakes,2024-02-13,54,5.377649254,2023-07-14,9.01,214,4.29,Cakes,None
PID105538,Model Fast,Ready-to-Eat Meals,Pre-made Salads,2024-08-02,63,6.785892167,2023-11-02,42.61,274,0.72,Pre-made Salads,Vegan
PID105539,Perform Positive,Fresh Produce,Vegetables,2024-09-11,78,2.732023461,2023-04-30,8.28,500,1.59,Overripe,7.611073547
PID105540,Discussion Today,Dairy Products,Milk,2024-10-13,64,2.837907018,2023-02-15,49.19,606,6.96,24.86377685,Skim
PID105541,Relate Up,Deli,Prepared Meats,2024-10-20,18,7.539044447,2023-03-08,13.78,592,8.35,Deli Meats,Hard
PID105542,Reflect Whether,Fresh Juices,Smoothies,2024-09-08,33,0.5099287767,2023-02-21,28.3,565,1.34,Smoothies,Preservatives
PID105543,Prevent Safe,Fresh Juices,Freshly Squeezed Juices,2024-10-07,80,8.486038949,2023-01-02,18.08,644,5.36,Freshly Squeezed Juices,None
